timestamp,X,Y,Z
1764067572577,0.142050,-0.115050,9.820050
1764067572587,0.099000,-0.244050,9.952050
1764067572596,0.120000,-0.426000,9.847051
1764067572606,0.166050,-0.421050,9.961950
1764067572615,0.136950,-0.352050,9.775050
1764067572625,0.111000,-0.129000,9.949950
1764067572634,0.106050,0.097950,9.885000
1764067572644,0.120000,0.193050,9.868051
1764067572653,0.051000,0.166950,9.840000
1764067572663,0.132000,-0.097950,9.909000
1764067572672,0.106050,-0.364050,9.904051
1764067572682,0.196950,-0.442950,9.796950
1764067572691,0.108000,-0.502050,10.038000
1764067572701,0.144000,-0.421050,9.856050
1764067572710,0.166050,-0.354000,9.907050
1764067572720,0.144000,-0.241050,9.784950
1764067572729,0.160950,-0.138000,9.981001
1764067572739,0.115050,-0.258000,9.832050
1764067572748,0.100950,-0.499950,9.885000
1764067572758,0.169950,-0.667950,9.940050
1764067572767,0.121950,-0.718050,9.817950
1764067572777,0.187050,-0.639000,9.885000
1764067572786,0.091050,-0.454950,9.865951
1764067572796,0.139050,-0.328050,9.943050
1764067572805,0.132000,-0.411000,9.852000
1764067572815,0.169950,-0.358950,9.898951
1764067572824,0.091050,-0.507000,9.895050
1764067572834,0.180000,-0.556950,9.801001
1764067572843,0.063000,-0.625050,9.904051
1764067572853,0.175050,-0.658050,9.898951
1764067572862,0.127050,-0.688950,9.955050
1764067572872,0.166050,-0.580950,9.792001
1764067572881,0.132000,-0.342000,9.832050
1764067572891,0.106050,-0.136050,9.898951
1764067572900,0.124950,-0.105000,10.060050
1764067572910,0.142050,-0.165000,9.744000
1764067572919,0.034050,-0.502050,9.970950
1764067572929,0.168000,-0.799050,9.729000
1764067572938,0.124950,-1.072050,9.994950
1764067572948,0.124950,-1.096050,9.909000
1764067572957,0.190050,-0.985950,9.832050
1764067572967,0.157950,-0.739050,9.958950
1764067572976,0.184950,-0.471000,9.861000
1764067572986,0.133950,-0.313050,9.835051
1764067572995,0.144000,-0.370950,10.006950
1764067573005,0.130050,-0.403950,9.769951
1764067573014,0.087000,-0.451950,9.895050
1764067573024,0.156000,-0.483000,9.816001
1764067573033,0.103050,-0.534000,9.892051
1764067573043,0.144000,-0.664950,9.898951
1764067573053,0.196950,-0.727050,9.853951
1764067573062,0.144000,-0.708000,9.877951
1764067573072,0.289950,-0.550050,9.897000
1764067573081,0.120000,-0.418950,9.892051
1764067573091,0.196950,-0.397050,9.913951
1764067573100,-0.018000,-0.550050,9.805950
1764067573110,0.144000,-0.751050,9.919050
1764067573119,0.178050,-0.852000,9.813001
1764067573129,0.229950,-0.841950,10.002001
1764067573138,0.148950,-0.699000,9.789001
1764067573148,0.130050,-0.531000,9.895050
1764067573157,0.156000,-0.466950,9.886950
1764067573167,0.111000,-0.414000,9.913951
1764067573176,0.067050,-0.433050,9.885000
1764067573186,0.205950,-0.318000,9.895050
1764067573195,0.106050,-0.310950,9.753000
1764067573205,0.096000,-0.322950,9.958950
1764067573214,0.157950,-0.343950,9.958950
1764067573224,0.202050,-0.475950,9.789001
1764067573233,0.157950,-0.565050,9.945001
1764067573243,0.067050,-0.577050,9.813001
1764067573252,0.199050,-0.603000,9.898951
1764067573262,0.163050,-0.631950,9.892051
1764067573271,0.168000,-0.487950,9.921000
1764067573281,0.099000,-0.270000,9.775050
1764067573290,0.130050,-0.154950,9.994950
1764067573300,0.216000,-0.024000,9.835051
1764067573309,0.100950,-0.079050,9.849001
1764067573319,0.003000,-0.130950,9.916051
1764067573328,0.324000,-0.150000,9.877951
1764067573338,0.036000,-0.337050,9.837001
1764067573347,0.127050,-0.474000,9.907050
1764067573357,0.220950,-0.442950,9.784950
1764067573366,0.112950,-0.495000,9.970950
1764067573376,0.232950,-0.397050,9.823050
1764067573385,0.124950,-0.373050,9.967051
1764067573395,0.145950,-0.298950,9.777000
1764067573404,0.190050,-0.358950,9.945001
1764067573414,0.154050,-0.439950,9.828000
1764067573423,0.118050,-0.459000,9.889951
1764067573433,0.196950,-0.493050,9.883051
1764067573442,0.160950,-0.394950,9.849001
1764067573452,0.199050,-0.421050,9.907050
1764067573461,0.204000,-0.331950,9.876000
1764067573471,0.130050,-0.361050,9.877951
1764067573480,-0.046950,-0.250950,9.940050
1764067573490,0.028950,-0.169950,9.808050
1764067573499,0.190050,-0.391950,9.907050
1764067573509,0.163050,-0.418950,9.853951
1764067573518,0.111000,-0.534000,9.853951
1764067573528,0.192000,-0.651000,9.892051
1764067573537,0.180000,-0.676950,9.865951
1764067573547,0.223050,-0.634050,9.904051
1764067573556,0.121950,-0.562050,9.876000
1764067573566,0.060000,-0.376050,9.897000
1764067573575,0.148950,-0.238950,9.919050
1764067573585,0.163050,-0.238950,9.865951
1764067573595,0.096000,-0.262950,9.934951
1764067573604,0.163050,-0.241050,9.801001
1764067573614,0.120000,-0.238950,9.861000
1764067573623,0.376050,-0.097950,9.835051
1764067573633,0.382950,-0.181950,9.886950
1764067573642,-0.051000,-0.178950,9.769951
1764067573652,0.225000,-0.241050,10.065001
1764067573661,0.136950,-0.190950,9.796950
1764067573671,0.076950,-0.249000,9.943050
1764067573680,0.010050,-0.297000,9.883051
1764067573690,-0.007950,-0.313050,9.876000
1764067573699,-0.006000,-0.307950,9.847051
1764067573709,-0.019950,-0.349050,9.876000
1764067573718,0.099000,-0.244050,9.883051
1764067573728,0.112950,-0.250950,9.885000
